sls_ord_num,sls_order_dt,sls_ship_dt,sls_due_dt,customer_sk,product_sk,sls_sales,sls_quantity,sls_price,sls_sales_calc
SO58249,2013-05-19,2013-05-26,2013-05-31,1030792151088,89,1120.0,1,1120.0,1120.0
SO58285,2013-05-19,2013-05-26,2013-05-31,1056561954848,88,1120.0,1,1120.0,1120.0
SO58286,2013-05-19,2013-05-26,2013-05-31,214748364864,86,1120.0,1,1120.0,1120.0
SO58344,2013-05-20,2013-05-27,2013-06-01,1056561954854,87,1120.0,1,1120.0,1120.0
SO58345,2013-05-20,2013-05-27,2013-06-01,1340029796407,88,1120.0,1,1120.0,1120.0
SO58350,2013-05-21,2013-05-28,2013-06-02,1571958030389,90,1120.0,1,1120.0,1120.0
SO58351,2013-05-21,2013-05-28,2013-06-02,635655159891,86,1120.0,1,1120.0,1120.0
SO58410,2013-05-21,2013-05-28,2013-06-02,670014898227,90,1120.0,1,1120.0,1120.0
SO58411,2013-05-21,2013-05-28,2013-06-02,154618822701,88,1120.0,1,1120.0,1120.0
SO58541,2013-05-24,2013-05-31,2013-06-05,1090921693244,86,1120.0,1,1120.0,1120.0
SO58578,2013-05-24,2013-05-31,2013-06-05,910533066816,87,1120.0,1,1120.0,1120.0
SO58579,2013-05-24,2013-05-31,2013-06-05,558345748542,88,1120.0,1,1120.0,1120.0
SO58580,2013-05-24,2013-05-31,2013-06-05,1657857376310,86,1120.0,1,1120.0,1120.0
SO58695,2013-05-26,2013-06-02,2013-06-07,566935683083,88,1120.0,1,1120.0,1120.0
SO58696,2013-05-26,2013-06-02,2013-06-07,1443109011506,86,1120.0,1,1120.0,1120.0
SO58702,2013-05-27,2013-06-03,2013-06-08,1546188226633,87,1120.0,1,1120.0,1120.0
SO58703,2013-05-27,2013-06-03,2013-06-08,1503238553665,88,1120.0,1,1120.0,1120.0
SO58769,2013-05-27,2013-06-03,2013-06-08,1623497637937,90,1120.0,1,1120.0,1120.0
SO58770,2013-05-27,2013-06-03,2013-06-08,1683627180085,88,1120.0,1,1120.0,1120.0
SO58771,2013-05-27,2013-06-03,2013-06-08,240518168638,90,1120.0,1,1120.0,1120.0
SO58830,2013-05-28,2013-06-04,2013-06-09,1675037245489,88,1120.0,1,1120.0,1120.0
SO58897,2013-05-29,2013-06-05,2013-06-10,1571958030373,88,1120.0,1,1120.0,1120.0
SO58898,2013-05-29,2013-06-05,2013-06-10,1563368095828,87,1120.0,1,1120.0,1120.0
SO59124,2013-05-30,2013-06-06,2013-06-11,919123001428,88,1120.0,1,1120.0,1120.0
SO59125,2013-05-30,2013-06-06,2013-06-11,1606317768776,90,1120.0,1,1120.0,1120.0
SO59132,2013-05-30,2013-06-06,2013-06-11,1288490188855,88,1120.0,1,1120.0,1120.0
SO59133,2013-05-30,2013-06-06,2013-06-11,1649267441714,87,1120.0,1,1120.0,1120.0
SO59135,2013-05-30,2013-06-06,2013-06-11,1271310319701,86,1120.0,1,1120.0,1120.0
SO59136,2013-05-30,2013-06-06,2013-06-11,841813590024,86,1120.0,1,1120.0,1120.0
SO59137,2013-05-30,2013-06-06,2013-06-11,790273982536,89,1120.0,1,1120.0,1120.0
SO59191,2013-05-31,2013-06-07,2013-06-12,523986010189,86,1120.0,1,1120.0,1120.0
SO59192,2013-05-31,2013-06-07,2013-06-12,1400159338569,90,1120.0,1,1120.0,1120.0
SO59200,2013-05-31,2013-06-07,2013-06-12,1649267441716,86,1120.0,1,1120.0,1120.0
SO59202,2013-05-31,2013-06-07,2013-06-12,1219770712082,89,1120.0,1,1120.0,1120.0
SO59252,2013-06-01,2013-06-08,2013-06-13,1666447310906,87,1120.0,1,1120.0,1120.0
SO59253,2013-06-01,2013-06-08,2013-06-13,1151051235395,86,1120.0,1,1120.0,1120.0
SO59266,2013-06-01,2013-06-08,2013-06-13,1494648619040,89,1120.0,1,1120.0,1120.0
SO59267,2013-06-01,2013-06-08,2013-06-13,601295421490,87,1120.0,1,1120.0,1120.0
SO59268,2013-06-01,2013-06-08,2013-06-13,549755813939,89,1120.0,1,1120.0,1120.0
SO59327,2013-06-02,2013-06-09,2013-06-14,1211180777540,90,1120.0,1,1120.0,1120.0
SO59328,2013-06-02,2013-06-09,2013-06-14,1125281431636,86,1120.0,1,1120.0,1120.0
SO59330,2013-06-02,2013-06-09,2013-06-14,1013612281914,87,1120.0,1,1120.0,1120.0
SO59336,2013-06-02,2013-06-09,2013-06-14,120259084339,90,1120.0,1,1120.0,1120.0
SO59337,2013-06-02,2013-06-09,2013-06-14,274877906989,87,1120.0,1,1120.0,1120.0
SO59339,2013-06-02,2013-06-09,2013-06-14,120259084345,88,1120.0,1,1120.0,1120.0
SO59340,2013-06-02,2013-06-09,2013-06-14,953482739788,89,1120.0,1,1120.0,1120.0
SO59391,2013-06-03,2013-06-10,2013-06-15,523986010155,86,1120.0,1,1120.0,1120.0
SO59396,2013-06-03,2013-06-10,2013-06-15,1511828488234,87,1120.0,1,1120.0,1120.0
SO59397,2013-06-03,2013-06-10,2013-06-15,1675037245491,86,1120.0,1,1120.0,1120.0
SO59398,2013-06-03,2013-06-10,2013-06-15,377957122083,89,1120.0,1,1120.0,1120.0
SO59399,2013-06-03,2013-06-10,2013-06-15,8589934660,88,1120.0,1,1120.0,1120.0
SO59461,2013-06-04,2013-06-11,2013-06-16,1297080123454,89,1120.0,1,1120.0,1120.0
SO59462,2013-06-04,2013-06-11,2013-06-16,695784702014,87,1120.0,1,1120.0,1120.0
SO59476,2013-06-04,2013-06-11,2013-06-16,1090921693242,89,1120.0,1,1120.0,1120.0
SO59556,2013-06-05,2013-06-12,2013-06-17,781684047942,89,1120.0,1,1120.0,1120.0
SO59570,2013-06-05,2013-06-12,2013-06-17,1168231104557,88,1120.0,1,1120.0,1120.0
SO59572,2013-06-05,2013-06-12,2013-06-17,979252543549,89,1120.0,1,1120.0,1120.0
SO59632,2013-06-06,2013-06-13,2013-06-18,833223655506,87,1120.0,1,1120.0,1120.0
SO59633,2013-06-06,2013-06-13,2013-06-18,1520418422825,89,1120.0,1,1120.0,1120.0
SO59701,2013-06-07,2013-06-14,2013-06-19,1047972020269,88,1120.0,1,1120.0,1120.0
SO59702,2013-06-07,2013-06-14,2013-06-19,1357209665553,88,1120.0,1,1120.0,1120.0
SO59887,2013-06-10,2013-06-17,2013-06-22,206158430233,88,1120.0,1,1120.0,1120.0
SO59896,2013-06-10,2013-06-17,2013-06-22,343597383727,89,1120.0,1,1120.0,1120.0
SO59897,2013-06-10,2013-06-17,2013-06-22,206158430244,89,1120.0,1,1120.0,1120.0
SO59899,2013-06-10,2013-06-17,2013-06-22,481036337216,88,1120.0,1,1120.0,1120.0
SO59961,2013-06-11,2013-06-18,2013-06-23,377957122068,87,1120.0,1,1120.0,1120.0
SO59963,2013-06-11,2013-06-18,2013-06-23,8589934617,89,1120.0,1,1120.0,1120.0
SO59972,2013-06-11,2013-06-18,2013-06-23,1460288880681,88,1120.0,1,1120.0,1120.0
SO59973,2013-06-11,2013-06-18,2013-06-23,1606317768772,86,1120.0,1,1120.0,1120.0
SO59974,2013-06-11,2013-06-18,2013-06-23,472446402645,86,1120.0,1,1120.0,1120.0
SO59975,2013-06-11,2013-06-18,2013-06-23,1297080123452,88,1120.0,1,1120.0,1120.0
SO60031,2013-06-12,2013-06-19,2013-06-24,128849018933,87,1120.0,1,1120.0,1120.0
SO60032,2013-06-12,2013-06-19,2013-06-24,1571958030368,86,1120.0,1,1120.0,1120.0
SO60033,2013-06-12,2013-06-19,2013-06-24,231928234044,87,1120.0,1,1120.0,1120.0
SO60034,2013-06-12,2013-06-19,2013-06-24,481036337198,89,1120.0,1,1120.0,1120.0
SO60035,2013-06-12,2013-06-19,2013-06-24,1357209665574,90,1120.0,1,1120.0,1120.0
SO60037,2013-06-12,2013-06-19,2013-06-24,163208757296,88,1120.0,1,1120.0,1120.0
SO60105,2013-06-13,2013-06-20,2013-06-25,635655159852,88,1120.0,1,1120.0,1120.0
SO60113,2013-06-13,2013-06-20,2013-06-25,541165879332,88,1120.0,1,1120.0,1120.0
SO60114,2013-06-13,2013-06-20,2013-06-25,549755813937,90,1120.0,1,1120.0,1120.0
SO60117,2013-06-13,2013-06-20,2013-06-25,609885356082,88,1120.0,1,1120.0,1120.0
SO60118,2013-06-13,2013-06-20,2013-06-25,644245094459,90,1120.0,1,1120.0,1120.0
SO60119,2013-06-13,2013-06-20,2013-06-25,592705486901,90,1120.0,1,1120.0,1120.0
SO60120,2013-06-13,2013-06-20,2013-06-25,747324309544,90,1120.0,1,1120.0,1120.0
SO60165,2013-06-14,2013-06-21,2013-06-26,1202590842931,86,1120.0,1,1120.0,1120.0
SO60166,2013-06-14,2013-06-21,2013-06-26,1297080123458,88,1120.0,1,1120.0,1120.0
SO60167,2013-06-14,2013-06-21,2013-06-26,1005022347350,87,1120.0,1,1120.0,1120.0
SO60174,2013-06-14,2013-06-21,2013-06-26,1546188226610,89,1120.0,1,1120.0,1120.0
SO60175,2013-06-14,2013-06-21,2013-06-26,627065225265,90,1120.0,1,1120.0,1120.0
SO60176,2013-06-14,2013-06-21,2013-06-26,1606317768757,89,1120.0,1,1120.0,1120.0
SO60244,2013-06-15,2013-06-22,2013-06-27,1271310319659,89,1120.0,1,1120.0,1120.0
SO60247,2013-06-15,2013-06-22,2013-06-27,489626271809,89,1120.0,1,1120.0,1120.0
SO60296,2013-06-16,2013-06-23,2013-06-28,1194000908351,89,1120.0,1,1120.0,1120.0
SO60297,2013-06-16,2013-06-23,2013-06-28,463856468041,88,1120.0,1,1120.0,1120.0
SO60309,2013-06-16,2013-06-23,2013-06-28,1219770712099,88,1120.0,1,1120.0,1120.0
SO60310,2013-06-16,2013-06-23,2013-06-28,566935683120,88,1120.0,1,1120.0,1120.0
SO60312,2013-06-16,2013-06-23,2013-06-28,403726925894,89,1120.0,1,1120.0,1120.0
SO60367,2013-06-17,2013-06-24,2013-06-29,755914244164,89,1120.0,1,1120.0,1120.0
SO60369,2013-06-17,2013-06-24,2013-06-29,60129542215,88,1120.0,1,1120.0,1120.0
SO60372,2013-06-17,2013-06-24,2013-06-29,987842478141,89,1120.0,1,1120.0,1120.0
SO60374,2013-06-17,2013-06-24,2013-06-29,1623497637952,89,1120.0,1,1120.0,1120.0
SO60375,2013-06-17,2013-06-24,2013-06-29,1529008357440,88,1120.0,1,1120.0,1120.0
SO60430,2013-06-18,2013-06-25,2013-06-30,1099511627803,88,1120.0,1,1120.0,1120.0
SO60431,2013-06-18,2013-06-25,2013-06-30,1537598292029,86,1120.0,1,1120.0,1120.0
SO60432,2013-06-18,2013-06-25,2013-06-30,687194767384,89,1120.0,1,1120.0,1120.0
SO60443,2013-06-18,2013-06-25,2013-06-30,1477468749858,89,1120.0,1,1120.0,1120.0
SO60444,2013-06-18,2013-06-25,2013-06-30,1065151889459,90,1120.0,1,1120.0,1120.0
SO60445,2013-06-18,2013-06-25,2013-06-30,936302870566,89,1120.0,1,1120.0,1120.0
SO60446,2013-06-18,2013-06-25,2013-06-30,1288490188859,88,1120.0,1,1120.0,1120.0
SO60504,2013-06-19,2013-06-26,2013-07-01,773094113348,89,1120.0,1,1120.0,1120.0
SO60512,2013-06-19,2013-06-26,2013-07-01,1340029796408,89,1120.0,1,1120.0,1120.0
SO60513,2013-06-19,2013-06-26,2013-07-01,266287972393,87,1120.0,1,1120.0,1120.0
SO60514,2013-06-19,2013-06-26,2013-07-01,1675037245493,89,1120.0,1,1120.0,1120.0
SO60552,2013-06-20,2013-06-27,2013-07-02,137438953542,86,1120.0,1,1120.0,1120.0
SO60555,2013-06-20,2013-06-27,2013-07-02,687194767406,86,1120.0,1,1120.0,1120.0
SO60556,2013-06-20,2013-06-27,2013-07-02,1185410973733,88,1120.0,1,1120.0,1120.0
SO60610,2013-06-21,2013-06-28,2013-07-03,1116691496988,90,1120.0,1,1120.0,1120.0
SO60618,2013-06-21,2013-06-28,2013-07-03,987842478100,90,1120.0,1,1120.0,1120.0
SO60619,2013-06-21,2013-06-28,2013-07-03,386547056685,89,1120.0,1,1120.0,1120.0
SO60620,2013-06-21,2013-06-28,2013-07-03,472446402624,86,1120.0,1,1120.0,1120.0
SO60621,2013-06-21,2013-06-28,2013-07-03,489626271790,87,1120.0,1,1120.0,1120.0
SO60687,2013-06-22,2013-06-29,2013-07-04,85899345987,89,1120.0,1,1120.0,1120.0
SO60694,2013-06-22,2013-06-29,2013-07-04,352187318320,87,1120.0,1,1120.0,1120.0
SO60754,2013-06-23,2013-06-30,2013-07-05,1589137899564,88,1120.0,1,1120.0,1120.0
SO60755,2013-06-23,2013-06-30,2013-07-05,1305670058035,89,1120.0,1,1120.0,1120.0
SO60756,2013-06-23,2013-06-30,2013-07-05,283467841590,90,1120.0,1,1120.0,1120.0
SO60816,2013-06-24,2013-07-01,2013-07-06,1133871366166,89,1120.0,1,1120.0,1120.0
SO60827,2013-06-24,2013-07-01,2013-07-06,833223655517,89,1120.0,1,1120.0,1120.0
SO60828,2013-06-24,2013-07-01,2013-07-06,335007449166,86,1120.0,1,1120.0,1120.0
SO60883,2013-06-25,2013-07-02,2013-07-07,1649267441695,89,1120.0,1,1120.0,1120.0
SO60890,2013-06-25,2013-07-02,2013-07-07,609885356080,86,1120.0,1,1120.0,1120.0
SO60891,2013-06-25,2013-07-02,2013-07-07,386547056689,87,1120.0,1,1120.0,1120.0
SO60950,2013-06-26,2013-07-03,2013-07-08,206158430251,90,1120.0,1,1120.0,1120.0
SO60951,2013-06-26,2013-07-03,2013-07-08,403726925895,86,1120.0,1,1120.0,1120.0
SO60952,2013-06-26,2013-07-03,2013-07-08,738734374955,88,1120.0,1,1120.0,1120.0
SO61024,2013-06-27,2013-07-04,2013-07-09,249108103227,86,1120.0,1,1120.0,1120.0
SO61025,2013-06-27,2013-07-04,2013-07-09,223338299456,86,1120.0,1,1120.0,1120.0
SO61080,2013-06-28,2013-07-05,2013-07-10,266287972423,88,1120.0,1,1120.0,1120.0
SO61088,2013-06-28,2013-07-05,2013-07-10,412316860470,89,1120.0,1,1120.0,1120.0
SO61089,2013-06-28,2013-07-05,2013-07-10,197568495655,86,1120.0,1,1120.0,1120.0
SO61161,2013-06-29,2013-07-06,2013-07-11,463856468040,87,1120.0,1,1120.0,1120.0
SO61168,2013-06-29,2013-07-06,2013-07-11,953482739753,86,1120.0,1,1120.0,1120.0
SO61361,2013-07-01,2013-07-08,2013-07-13,1185410973757,87,1120.0,1,1120.0,1120.0
SO61417,2013-07-02,2013-07-09,2013-07-14,1245540515874,89,1120.0,1,1120.0,1120.0
SO61418,2013-07-02,2013-07-09,2013-07-14,1623497637955,88,1120.0,1,1120.0,1120.0
SO61419,2013-07-02,2013-07-09,2013-07-14,154618822723,89,1120.0,1,1120.0,1120.0
SO61471,2013-07-03,2013-07-10,2013-07-15,867583393827,90,1120.0,1,1120.0,1120.0
SO61477,2013-07-03,2013-07-10,2013-07-15,1425929142323,89,1120.0,1,1120.0,1120.0
SO61478,2013-07-03,2013-07-10,2013-07-15,1288490188856,88,1120.0,1,1120.0,1120.0
SO61480,2013-07-03,2013-07-10,2013-07-15,592705486938,86,1120.0,1,1120.0,1120.0
SO61524,2013-07-04,2013-07-11,2013-07-16,1254130450503,89,1120.0,1,1120.0,1120.0
SO61537,2013-07-04,2013-07-11,2013-07-16,481036337217,88,1120.0,1,1120.0,1120.0
SO61584,2013-07-05,2013-07-12,2013-07-17,764504178754,89,1120.0,1,1120.0,1120.0
SO61585,2013-07-05,2013-07-12,2013-07-17,386547056704,87,1120.0,1,1120.0,1120.0
SO61586,2013-07-05,2013-07-12,2013-07-17,1125281431593,88,1120.0,1,1120.0,1120.0
SO61592,2013-07-05,2013-07-12,2013-07-17,1005022347344,87,1120.0,1,1120.0,1120.0
SO61593,2013-07-05,2013-07-12,2013-07-17,335007449172,87,1120.0,1,1120.0,1120.0
SO61647,2013-07-06,2013-07-13,2013-07-18,1133871366180,87,1120.0,1,1120.0,1120.0
SO61648,2013-07-06,2013-07-13,2013-07-18,1571958030376,88,1120.0,1,1120.0,1120.0
SO61649,2013-07-06,2013-07-13,2013-07-18,1563368095795,86,1120.0,1,1120.0,1120.0
SO61650,2013-07-06,2013-07-13,2013-07-18,326417514553,88,1120.0,1,1120.0,1120.0
SO61726,2013-07-07,2013-07-14,2013-07-19,180388626474,90,1120.0,1,1120.0,1120.0
SO61780,2013-07-08,2013-07-15,2013-07-20,163208757295,90,1120.0,1,1120.0,1120.0
SO61851,2013-07-09,2013-07-16,2013-07-21,1159641169963,87,1120.0,1,1120.0,1120.0
SO61853,2013-07-09,2013-07-16,2013-07-21,1365799600165,86,1120.0,1,1120.0,1120.0
SO61916,2013-07-10,2013-07-17,2013-07-22,335007449129,86,1120.0,1,1120.0,1120.0
SO61917,2013-07-10,2013-07-17,2013-07-22,807453851704,89,1120.0,1,1120.0,1120.0
SO61958,2013-07-11,2013-07-18,2013-07-23,1709396983884,88,1120.0,1,1120.0,1120.0
SO61959,2013-07-11,2013-07-18,2013-07-23,790273982520,87,1120.0,1,1120.0,1120.0
SO61960,2013-07-11,2013-07-18,2013-07-23,1374389534794,87,1120.0,1,1120.0,1120.0
SO61966,2013-07-11,2013-07-18,2013-07-23,1262720385078,86,1120.0,1,1120.0,1120.0
SO61967,2013-07-11,2013-07-18,2013-07-23,1537598292023,89,1120.0,1,1120.0,1120.0
SO62008,2013-07-12,2013-07-19,2013-07-24,1425929142344,87,1120.0,1,1120.0,1120.0
SO62015,2013-07-12,2013-07-19,2013-07-24,1675037245495,88,1120.0,1,1120.0,1120.0
SO62016,2013-07-12,2013-07-19,2013-07-24,1099511627826,86,1120.0,1,1120.0,1120.0
SO62083,2013-07-13,2013-07-20,2013-07-25,326417514590,87,1120.0,1,1120.0,1120.0
SO62141,2013-07-14,2013-07-21,2013-07-26,429496729678,88,1120.0,1,1120.0,1120.0
SO62151,2013-07-14,2013-07-21,2013-07-26,1589137899565,89,1120.0,1,1120.0,1120.0
SO62219,2013-07-15,2013-07-22,2013-07-27,369367187518,90,1120.0,1,1120.0,1120.0
SO62226,2013-07-15,2013-07-22,2013-07-27,781684047916,89,1120.0,1,1120.0,1120.0
SO62228,2013-07-15,2013-07-22,2013-07-27,1477468749866,90,1120.0,1,1120.0,1120.0
SO62274,2013-07-16,2013-07-23,2013-07-28,515396075547,90,1120.0,1,1120.0,1120.0
SO62275,2013-07-16,2013-07-23,2013-07-28,42949673052,87,1120.0,1,1120.0,1120.0
SO62334,2013-07-17,2013-07-24,2013-07-29,463856468035,86,1120.0,1,1120.0,1120.0
SO62338,2013-07-17,2013-07-24,2013-07-29,360777252911,86,1120.0,1,1120.0,1120.0
SO62392,2013-07-18,2013-07-25,2013-07-30,901943132219,86,1120.0,1,1120.0,1120.0
SO62456,2013-07-19,2013-07-26,2013-07-31,1099511627839,86,1120.0,1,1120.0,1120.0
SO62457,2013-07-19,2013-07-26,2013-07-31,1408749273155,87,1120.0,1,1120.0,1120.0
SO62464,2013-07-19,2013-07-26,2013-07-31,601295421495,87,1120.0,1,1120.0,1120.0
SO62518,2013-07-20,2013-07-27,2013-08-01,1374389534793,88,1120.0,1,1120.0,1120.0
SO62519,2013-07-20,2013-07-27,2013-08-01,1348619730968,88,1120.0,1,1120.0,1120.0
SO62528,2013-07-20,2013-07-27,2013-08-01,1073741824061,87,1120.0,1,1120.0,1120.0
SO62529,2013-07-20,2013-07-27,2013-08-01,979252543567,87,1120.0,1,1120.0,1120.0
SO62574,2013-07-21,2013-07-28,2013-08-02,1434519076910,89,1120.0,1,1120.0,1120.0
SO62575,2013-07-21,2013-07-28,2013-08-02,1692217114670,90,1120.0,1,1120.0,1120.0
SO62577,2013-07-21,2013-07-28,2013-08-02,1374389534788,88,1120.0,1,1120.0,1120.0
SO62578,2013-07-21,2013-07-28,2013-08-02,1056561954872,89,1120.0,1,1120.0,1120.0
SO62579,2013-07-21,2013-07-28,2013-08-02,584115552312,90,1120.0,1,1120.0,1120.0
SO62675,2013-07-23,2013-07-30,2013-08-04,1133871366206,86,1120.0,1,1120.0,1120.0
SO62686,2013-07-23,2013-07-30,2013-08-04,1005022347319,90,1120.0,1,1120.0,1120.0
SO62688,2013-07-23,2013-07-30,2013-08-04,1529008357443,89,1120.0,1,1120.0,1120.0
SO62746,2013-07-24,2013-07-31,2013-08-05,1262720385060,86,1120.0,1,1120.0,1120.0
SO62747,2013-07-24,2013-07-31,2013-08-05,188978561064,88,1120.0,1,1120.0,1120.0
SO62812,2013-07-25,2013-08-01,2013-08-06,240518168641,88,1120.0,1,1120.0,1120.0
SO62862,2013-07-26,2013-08-02,2013-08-07,1408749273151,89,1120.0,1,1120.0,1120.0
SO62868,2013-07-26,2013-08-02,2013-08-07,970662608935,86,1120.0,1,1120.0,1120.0
SO62869,2013-07-26,2013-08-02,2013-08-07,1322849927259,86,1120.0,1,1120.0,1120.0
SO62939,2013-07-27,2013-08-03,2013-08-08,403726925878,87,1120.0,1,1120.0,1120.0
SO62940,2013-07-27,2013-08-03,2013-08-08,1700807049271,87,1120.0,1,1120.0,1120.0
SO62941,2013-07-27,2013-08-03,2013-08-08,1683627180083,88,1120.0,1,1120.0,1120.0
SO62992,2013-07-28,2013-08-04,2013-08-09,1623497637958,89,1120.0,1,1120.0,1120.0
SO63055,2013-07-29,2013-08-05,2013-08-10,652835029046,90,1120.0,1,1120.0,1120.0
SO63104,2013-07-30,2013-08-06,2013-08-11,1571958030393,86,1120.0,1,1120.0,1120.0
SO63105,2013-07-30,2013-08-06,2013-08-11,154618822728,90,1120.0,1,1120.0,1120.0
SO63106,2013-07-30,2013-08-06,2013-08-11,223338299450,86,1120.0,1,1120.0,1120.0
SO63107,2013-07-30,2013-08-06,2013-08-11,1039382085725,86,1120.0,1,1120.0,1120.0
SO63112,2013-07-30,2013-08-06,2013-08-11,472446402603,86,1120.0,1,1120.0,1120.0
SO63113,2013-07-30,2013-08-06,2013-08-11,618475290707,90,1120.0,1,1120.0,1120.0
SO63356,2013-07-31,2013-08-07,2013-08-12,1546188226620,86,1120.0,1,1120.0,1120.0
SO63358,2013-07-31,2013-08-07,2013-08-12,214748364853,86,1120.0,1,1120.0,1120.0
SO63359,2013-07-31,2013-08-07,2013-08-12,1709396983878,86,1120.0,1,1120.0,1120.0
SO63407,2013-08-01,2013-08-08,2013-08-13,1056561954883,90,1120.0,1,1120.0,1120.0
SO63415,2013-08-01,2013-08-08,2013-08-13,1408749273126,90,1120.0,1,1120.0,1120.0
SO63417,2013-08-01,2013-08-08,2013-08-13,1460288880723,88,1120.0,1,1120.0,1120.0
SO63475,2013-08-02,2013-08-09,2013-08-14,627065225294,90,1120.0,1,1120.0,1120.0
SO63479,2013-08-02,2013-08-09,2013-08-14,455266533445,86,1120.0,1,1120.0,1120.0
SO63480,2013-08-02,2013-08-09,2013-08-14,609885356118,89,1120.0,1,1120.0,1120.0
SO63490,2013-08-02,2013-08-09,2013-08-14,609885356091,89,1120.0,1,1120.0,1120.0
SO63491,2013-08-02,2013-08-09,2013-08-14,730144440366,89,1120.0,1,1120.0,1120.0
SO63492,2013-08-02,2013-08-09,2013-08-14,790273982504,90,1120.0,1,1120.0,1120.0
SO63545,2013-08-03,2013-08-10,2013-08-15,979252543566,90,1120.0,1,1120.0,1120.0
SO63609,2013-08-04,2013-08-11,2013-08-16,377957122091,90,1120.0,1,1120.0,1120.0
SO63610,2013-08-04,2013-08-11,2013-08-16,687194767407,88,1120.0,1,1120.0,1120.0
SO63611,2013-08-04,2013-08-11,2013-08-16,1546188226621,90,1120.0,1,1120.0,1120.0
SO63612,2013-08-04,2013-08-11,2013-08-16,635655159870,87,1120.0,1,1120.0,1120.0
SO63613,2013-08-04,2013-08-11,2013-08-16,627065225268,86,1120.0,1,1120.0,1120.0
SO63617,2013-08-04,2013-08-11,2013-08-16,171798691888,90,1120.0,1,1120.0,1120.0
SO63674,2013-08-05,2013-08-12,2013-08-17,8589934656,88,1120.0,1,1120.0,1120.0
SO63675,2013-08-05,2013-08-12,2013-08-17,884763263060,88,1120.0,1,1120.0,1120.0
SO63676,2013-08-05,2013-08-12,2013-08-17,111669149733,90,1120.0,1,1120.0,1120.0
SO63677,2013-08-05,2013-08-12,2013-08-17,1529008357446,89,1120.0,1,1120.0,1120.0
SO63686,2013-08-05,2013-08-12,2013-08-17,1125281431610,86,1120.0,1,1120.0,1120.0
SO63688,2013-08-05,2013-08-12,2013-08-17,704374636600,88,1120.0,1,1120.0,1120.0
SO63733,2013-08-06,2013-08-13,2013-08-18,721554505767,87,1120.0,1,1120.0,1120.0
SO63735,2013-08-06,2013-08-13,2013-08-18,1382979469399,86,1120.0,1,1120.0,1120.0
SO63742,2013-08-06,2013-08-13,2013-08-18,1709396983862,89,1120.0,1,1120.0,1120.0
SO63798,2013-08-07,2013-08-14,2013-08-19,549755813960,88,1120.0,1,1120.0,1120.0
SO63809,2013-08-07,2013-08-14,2013-08-19,58,87,1120.0,1,1120.0,1120.0
SO63814,2013-08-07,2013-08-14,2013-08-19,1391569403990,90,1120.0,1,1120.0,1120.0
SO63867,2013-08-08,2013-08-15,2013-08-20,1425929142310,87,1120.0,1,1120.0,1120.0
SO63874,2013-08-08,2013-08-15,2013-08-20,326417514555,86,1120.0,1,1120.0,1120.0
SO63875,2013-08-08,2013-08-15,2013-08-20,893353197629,90,1120.0,1,1120.0,1120.0
SO63941,2013-08-09,2013-08-16,2013-08-21,601295421497,89,1120.0,1,1120.0,1120.0
SO63991,2013-08-10,2013-08-17,2013-08-22,1194000908368,90,1120.0,1,1120.0,1120.0
SO64104,2013-08-12,2013-08-19,2013-08-24,687194767429,86,1120.0,1,1120.0,1120.0
SO64113,2013-08-12,2013-08-19,2013-08-24,712964571185,87,1120.0,1,1120.0,1120.0
SO64164,2013-08-13,2013-08-20,2013-08-25,824633720909,88,1120.0,1,1120.0,1120.0
SO64169,2013-08-13,2013-08-20,2013-08-25,472446402606,89,1120.0,1,1120.0,1120.0
SO64170,2013-08-13,2013-08-20,2013-08-25,1168231104564,90,1120.0,1,1120.0,1120.0
SO64174,2013-08-13,2013-08-20,2013-08-25,712964571202,88,1120.0,1,1120.0,1120.0
SO64221,2013-08-14,2013-08-21,2013-08-26,1047972020304,88,1120.0,1,1120.0,1120.0
SO64226,2013-08-14,2013-08-21,2013-08-26,8589934652,90,1120.0,1,1120.0,1120.0
SO64240,2013-08-14,2013-08-21,2013-08-26,85899345964,86,1120.0,1,1120.0,1120.0
SO64282,2013-08-15,2013-08-22,2013-08-27,1065151889483,88,1120.0,1,1120.0,1120.0
SO64288,2013-08-15,2013-08-22,2013-08-27,1219770712103,88,1120.0,1,1120.0,1120.0
SO64289,2013-08-15,2013-08-22,2013-08-27,1365799600169,86,1120.0,1,1120.0,1120.0
SO64359,2013-08-16,2013-08-23,2013-08-28,1331439861843,88,1120.0,1,1120.0,1120.0
SO64360,2013-08-16,2013-08-23,2013-08-28,1082331758667,90,1120.0,1,1120.0,1120.0
SO64372,2013-08-16,2013-08-23,2013-08-28,901943132185,88,1120.0,1,1120.0,1120.0
SO64374,2013-08-16,2013-08-23,2013-08-28,1314259992624,88,1120.0,1,1120.0,1120.0
SO64431,2013-08-17,2013-08-24,2013-08-29,1675037245521,89,1120.0,1,1120.0,1120.0
SO64444,2013-08-17,2013-08-24,2013-08-29,1297080123432,88,1120.0,1,1120.0,1120.0
SO64518,2013-08-18,2013-08-25,2013-08-30,1340029796402,90,1120.0,1,1120.0,1120.0
SO64519,2013-08-18,2013-08-25,2013-08-30,558345748522,90,1120.0,1,1120.0,1120.0
SO64520,2013-08-18,2013-08-25,2013-08-30,1022202216500,87,1120.0,1,1120.0,1120.0
SO64596,2013-08-19,2013-08-26,2013-08-31,68719476794,86,1120.0,1,1120.0,1120.0
